Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2010,2010,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2015,2015,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2743,Cream,2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2010,2010,g/pc/d,0.04,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2015,2015,g/pc/d,0.07,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2744,Eggs,2010,2010,g/pc/d,2.18,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2744,Eggs,2015,2015,g/pc/d,1.99,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2010,2010,g/pc/d,12.9,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2015,2015,g/pc/d,12.34,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2010,2010,g/pc/d,0.88,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2015,2015,g/pc/d,0.82,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2015,2015,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2010,2010,g/pc/d,0.22,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2015,2015,g/pc/d,0.2,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2010,2010,g/pc/d,0.03,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2015,2015,g/pc/d,0.03,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),795,Turkmenistan,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2010,2010,g/pc/d,2.22,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2015,2015,g/pc/d,2.23,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2010,2010,g/pc/d,0.52,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2015,2015,g/pc/d,0.54,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2010,2010,g/pc/d,0.98,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2015,2015,g/pc/d,0.96,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2010,2010,g/pc/d,0.65,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2015,2015,g/pc/d,0.58,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2010,2010,g/pc/d,0.7,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2015,2015,g/pc/d,0.65,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2743,Cream,2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2743,Cream,2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2010,2010,g/pc/d,0.04,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2015,2015,g/pc/d,0.04,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2782,"Fish, Liver Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2782,"Fish, Liver Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2744,Eggs,2010,2010,g/pc/d,0.31,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2744,Eggs,2015,2015,g/pc/d,0.18,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2010,2010,g/pc/d,3.16,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2015,2015,g/pc/d,3.22,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2010,2010,g/pc/d,4.18,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2015,2015,g/pc/d,3.67,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2010,2010,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2015,2015,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),800,Uganda,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2010,2010,g/pc/d,3.67,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2015,2015,g/pc/d,3.15,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2010,2010,g/pc/d,0.17,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2015,2015,g/pc/d,0.11,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2010,2010,g/pc/d,4.79,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2733,Pigmeat,2015,2015,g/pc/d,4.88,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2010,2010,g/pc/d,7.93,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2015,2015,g/pc/d,7.83,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2010,2010,g/pc/d,0.25,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2015,2015,g/pc/d,0.25,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2010,2010,g/pc/d,1.43,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2015,2015,g/pc/d,1.39,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2010,2010,g/pc/d,0.04,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2015,2015,g/pc/d,0.05,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2743,Cream,2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2743,Cream,2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2010,2010,g/pc/d,0.07,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2015,2015,g/pc/d,0.08,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2782,"Fish, Liver Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2782,"Fish, Liver Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2744,Eggs,2010,2010,g/pc/d,5.08,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2744,Eggs,2015,2015,g/pc/d,4.61,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2010,2010,g/pc/d,15.33,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2015,2015,g/pc/d,12.99,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2010,2010,g/pc/d,0.34,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2761,Freshwater Fish,2015,2015,g/pc/d,0.5,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2010,2010,g/pc/d,0.23,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2762,Demersal Fish,2015,2015,g/pc/d,0.44,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2010,2010,g/pc/d,2.71,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2763,Pelagic Fish,2015,2015,g/pc/d,1.38,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2010,2010,g/pc/d,0.46,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2764,"Marine Fish, Other",2015,2015,g/pc/d,0.1,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2010,2010,g/pc/d,0.09,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2765,Crustaceans,2015,2015,g/pc/d,0.08,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2010,2010,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2766,Cephalopods,2015,2015,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2010,2010,g/pc/d,0.04,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2767,"Molluscs, Other",2015,2015,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),804,Ukraine,674,Protein supply quantity (g/capita/day),F2769,"Aquatic Animals, Others",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),784,United Arab Emirates,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2010,2010,g/pc/d,1.14,E,Estimated value
FBS,Food Balances (2010-),784,United Arab Emirates,674,Protein supply quantity (g/capita/day),F2731,Bovine Meat,2015,2015,g/pc/d,3.15,E,Estimated value
FBS,Food Balances (2010-),784,United Arab Emirates,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2010,2010,g/pc/d,2.56,E,Estimated value
FBS,Food Balances (2010-),784,United Arab Emirates,674,Protein supply quantity (g/capita/day),F2732,Mutton & Goat Meat,2015,2015,g/pc/d,1.68,E,Estimated value
FBS,Food Balances (2010-),784,United Arab Emirates,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2010,2010,g/pc/d,6.41,E,Estimated value
FBS,Food Balances (2010-),784,United Arab Emirates,674,Protein supply quantity (g/capita/day),F2734,Poultry Meat,2015,2015,g/pc/d,10.68,E,Estimated value
FBS,Food Balances (2010-),784,United Arab Emirates,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2010,2010,g/pc/d,1.16,E,Estimated value
FBS,Food Balances (2010-),784,United Arab Emirates,674,Protein supply quantity (g/capita/day),F2735,"Meat, Other",2015,2015,g/pc/d,0.49,E,Estimated value
FBS,Food Balances (2010-),784,United Arab Emirates,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2010,2010,g/pc/d,0.43,E,Estimated value
FBS,Food Balances (2010-),784,United Arab Emirates,674,Protein supply quantity (g/capita/day),F2736,"Offals, Edible",2015,2015,g/pc/d,0.59,E,Estimated value
FBS,Food Balances (2010-),784,United Arab Emirates,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2010,2010,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),784,United Arab Emirates,674,Protein supply quantity (g/capita/day),F2740,"Butter, Ghee",2015,2015,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),784,United Arab Emirates,674,Protein supply quantity (g/capita/day),F2743,Cream,2010,2010,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),784,United Arab Emirates,674,Protein supply quantity (g/capita/day),F2743,Cream,2015,2015,g/pc/d,0.11,E,Estimated value
FBS,Food Balances (2010-),784,United Arab Emirates,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2010,2010,g/pc/d,0.02,E,Estimated value
FBS,Food Balances (2010-),784,United Arab Emirates,674,Protein supply quantity (g/capita/day),F2737,"Fats, Animals, Raw",2015,2015,g/pc/d,0.01,E,Estimated value
FBS,Food Balances (2010-),784,United Arab Emirates,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),784,United Arab Emirates,674,Protein supply quantity (g/capita/day),F2781,"Fish, Body Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),784,United Arab Emirates,674,Protein supply quantity (g/capita/day),F2782,"Fish, Liver Oil",2010,2010,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),784,United Arab Emirates,674,Protein supply quantity (g/capita/day),F2782,"Fish, Liver Oil",2015,2015,g/pc/d,0,E,Estimated value
FBS,Food Balances (2010-),784,United Arab Emirates,674,Protein supply quantity (g/capita/day),F2744,Eggs,2010,2010,g/pc/d,0.88,E,Estimated value
FBS,Food Balances (2010-),784,United Arab Emirates,674,Protein supply quantity (g/capita/day),F2744,Eggs,2015,2015,g/pc/d,1.72,E,Estimated value
FBS,Food Balances (2010-),784,United Arab Emirates,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2010,2010,g/pc/d,6.53,E,Estimated value
FBS,Food Balances (2010-),784,United Arab Emirates,674,Protein supply quantity (g/capita/day),F2848,Milk - Excluding Butter,2015,2015,g/pc/d,9.01,E,Estimated value
