Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"FS","Suite of Food Security Indicators","570","Niue","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","570","Niue","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","807","North Macedonia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2475","E","Estimated value",""
"FS","Suite of Food Security Indicators","807","North Macedonia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2497","E","Estimated value",""
"FS","Suite of Food Security Indicators","807","North Macedonia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2514","E","Estimated value",""
"FS","Suite of Food Security Indicators","807","North Macedonia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2509","E","Estimated value",""
"FS","Suite of Food Security Indicators","807","North Macedonia","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2503","E","Estimated value",""
"FS","Suite of Food Security Indicators","578","Norway","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2526","E","Estimated value",""
"FS","Suite of Food Security Indicators","578","Norway","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2534","E","Estimated value",""
"FS","Suite of Food Security Indicators","578","Norway","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2538","E","Estimated value",""
"FS","Suite of Food Security Indicators","578","Norway","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2546","E","Estimated value",""
"FS","Suite of Food Security Indicators","578","Norway","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2552","E","Estimated value",""
"FS","Suite of Food Security Indicators","512","Oman","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2286","E","Estimated value",""
"FS","Suite of Food Security Indicators","512","Oman","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2353","E","Estimated value",""
"FS","Suite of Food Security Indicators","512","Oman","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2440","E","Estimated value",""
"FS","Suite of Food Security Indicators","512","Oman","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2507","E","Estimated value",""
"FS","Suite of Food Security Indicators","512","Oman","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2501","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2164","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2194","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2221","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2238","E","Estimated value",""
"FS","Suite of Food Security Indicators","586","Pakistan","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2248","E","Estimated value",""
"FS","Suite of Food Security Indicators","585","Palau","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","585","Palau","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","585","Palau","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","585","Palau","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","585","Palau","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","","O","Missing value",""
"FS","Suite of Food Security Indicators","275","Palestine","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2119","E","Estimated value",""
"FS","Suite of Food Security Indicators","275","Palestine","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2161","E","Estimated value",""
"FS","Suite of Food Security Indicators","275","Palestine","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2195","E","Estimated value",""
"FS","Suite of Food Security Indicators","275","Palestine","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2215","E","Estimated value",""
"FS","Suite of Food Security Indicators","275","Palestine","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2238","E","Estimated value",""
"FS","Suite of Food Security Indicators","591","Panama","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2255","E","Estimated value",""
"FS","Suite of Food Security Indicators","591","Panama","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2270","E","Estimated value",""
"FS","Suite of Food Security Indicators","591","Panama","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2282","E","Estimated value",""
"FS","Suite of Food Security Indicators","591","Panama","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2291","E","Estimated value",""
"FS","Suite of Food Security Indicators","591","Panama","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2302","E","Estimated value",""
"FS","Suite of Food Security Indicators","598","Papua New Guinea","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2154","E","Estimated value",""
"FS","Suite of Food Security Indicators","598","Papua New Guinea","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2162","E","Estimated value",""
"FS","Suite of Food Security Indicators","598","Papua New Guinea","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2177","E","Estimated value",""
"FS","Suite of Food Security Indicators","598","Papua New Guinea","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2197","E","Estimated value",""
"FS","Suite of Food Security Indicators","598","Papua New Guinea","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2216","E","Estimated value",""
"FS","Suite of Food Security Indicators","600","Paraguay","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2270","E","Estimated value",""
"FS","Suite of Food Security Indicators","600","Paraguay","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2310","E","Estimated value",""
"FS","Suite of Food Security Indicators","600","Paraguay","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2337","E","Estimated value",""
"FS","Suite of Food Security Indicators","600","Paraguay","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2358","E","Estimated value",""
"FS","Suite of Food Security Indicators","600","Paraguay","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2369","E","Estimated value",""
"FS","Suite of Food Security Indicators","604","Peru","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2219","E","Estimated value",""
"FS","Suite of Food Security Indicators","604","Peru","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2251","E","Estimated value",""
"FS","Suite of Food Security Indicators","604","Peru","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2271","E","Estimated value",""
"FS","Suite of Food Security Indicators","604","Peru","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2291","E","Estimated value",""
"FS","Suite of Food Security Indicators","604","Peru","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2315","E","Estimated value",""
"FS","Suite of Food Security Indicators","608","Philippines","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2161","E","Estimated value",""
"FS","Suite of Food Security Indicators","608","Philippines","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2175","E","Estimated value",""
"FS","Suite of Food Security Indicators","608","Philippines","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2212","E","Estimated value",""
"FS","Suite of Food Security Indicators","608","Philippines","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2015","2015","kcal/capita/day","2225","E","Estimated value",""
"FS","Suite of Food Security Indicators","608","Philippines","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2020","2020","kcal/capita/day","2252","E","Estimated value",""
"FS","Suite of Food Security Indicators","616","Poland","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2000","2000","kcal/capita/day","2513","E","Estimated value",""
"FS","Suite of Food Security Indicators","616","Poland","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2005","2005","kcal/capita/day","2540","E","Estimated value",""
"FS","Suite of Food Security Indicators","616","Poland","6128","Value","21057","Average dietary energy requirement (kcal/cap/day)","2010","2010","kcal/capita/day","2530","E","Estimated value",""
